stg,sys,system,series,stage,short,bottom,mid,top,dur,systemCol,seriesCol,col,t2d,t2u,t3,tPart,tGFd,tGFu,tSing,tOri,tExt,tThrough,divSIB,divCSIB,divRT,divBC,extProp,oriProp,extPC,oriPC,ext3t,ori3t,extC3t,oriC3t,extGF,oriGF,E2f3,O2f3,ext2f3,ori2f3,samp3t,sampRange,diet,mass_extinction,food_mass_extinction
67,J,Jurassic,Upper Jurassic,Oxfordian,Oxf,161.53,158.155,154.78,6.75,#00b0e2,#bbe4fa,#cce8fd,109,92,46,10,9,12,61,47,55,181,233,224.12773484778,344,236,0.337209302325581,0.313953488372093,0.265334773759784,0.230848597688615,0.862706485740049,0.693147180559945,0.635649035104702,0.481838086892738,0.559615787935423,0.450585543388634,0.428571428571429,0.333333333333333,0.559615787935423,0.405465108108164,0.821428571428571,0.386740331491713,Carnivore,FALSE,FALSE
68,J,Jurassic,Upper Jurassic,Kimmeridgian,Kim,154.78,152.01,149.24,5.54,#00b0e2,#bbe4fa,#d4eefd,92,112,51,13,14,2,55,59,35,193,231,229.050510139816,342,228,0.263157894736842,0.333333333333333,0.166655440049555,0.266738898606538,0.589962944324715,0.786673238570769,0.472179908668331,0.589962944324715,0.464305608131098,0.471604910612709,0.266666666666667,0.368,0.310154928303839,0.45886588483528,0.796875,0.424870466321244,Carnivore,FALSE,FALSE
69,J,Jurassic,Upper Jurassic,Tithonian,Tit,149.24,146.17,143.1,6.14,#00b0e2,#bbe4fa,#e0f2fc,112,86,32,4,2,18,141,66,77,175,351,312.010438972163,459,252,0.474945533769063,0.450980392156863,0.364643113587909,0.320010959567141,1.25276296849537,0.988611393453781,0.924258901523332,0.761553942818435,0.76460614454209,0.862223510603879,0.53448275862069,0.555555555555556,0.76460614454209,0.810930216216329,0.888888888888889,0.382857142857143,Carnivore,FALSE,FALSE
70,K,Cretaceous,Lower Cretaceous,Berriasian,Ber,143.1,140.4,137.7,5.4,#95c562,#9fca70,#9ec979,86,65,36,14,15,9,22,28,44,197,148,162.419700214133,291,241,0.22680412371134,0.171821305841924,0.201593204752667,0.132896673466432,0.870828357797398,0.590868331439527,0.765467842139572,0.473085295783144,0.527632742082372,0.195060582571384,0.38,0.177215189873418,0.478035800943,0.195060582571384,0.72,0.274111675126904,Carnivore,FALSE,FALSE
71,K,Cretaceous,Lower Cretaceous,Valanginian,Val,137.7,135.15,132.6,5.1,#95c562,#9fca70,#a8d182,65,69,27,3,11,14,60,43,39,186,208,182.612419700214,328,225,0.301829268292683,0.314024390243902,0.190353728491219,0.207975329841038,0.878550403891308,0.93826963859293,0.48464611818422,0.609765571620894,0.435318071257845,0.563094052311747,0.352941176470588,0.430555555555556,0.435318071257846,0.563094052311747,0.9,0.354838709677419,Carnivore,FALSE,FALSE
72,K,Cretaceous,Lower Cretaceous,Hauterivian,Hau,132.6,129.55,126.5,6.1,#95c562,#9fca70,#b7d690,69,70,29,14,10,20,25,57,40,189,169,198.000664549952,311,229,0.209003215434084,0.263665594855305,0.191974988494597,0.26358452087272,0.866810674610785,0.881199412062885,0.469929310194013,0.775838896405059,0.275705881405065,0.460524885291192,0.240963855421687,0.369047619047619,0.275705881405065,0.460524885291192,0.674418604651163,0.248677248677249,Carnivore,FALSE,FALSE
73,K,Cretaceous,Lower Cretaceous,Barremian,Bar,126.5,123.95,121.4,5.1,#95c562,#9fca70,#c2da9c,70,99,39,19,23,10,56,60,38,208,221,259.695931477516,362,246,0.259668508287293,0.320441988950276,0.167793456231045,0.253448900809539,0.584933595919713,0.931558204004943,0.354917165317741,0.537653918297855,0.269128664556033,0.376235469793226,0.235955056179775,0.313559322033898,0.269128664556033,0.376235469793226,0.672413793103448,0.322115384615385,Carnivore,FALSE,FALSE
74,K,Cretaceous,Lower Cretaceous,Aptian,Apt,121.4,117.3,113.2,8.2,#95c562,#9fca70,#cfe1a7,99,168,58,15,21,6,78,97,45,223,326,324.206675035073,443,268,0.27765237020316,0.395033860045147,0.183815209050738,0.361149224333653,0.534676839588171,1.06352096885684,0.375046693996287,0.666639604440067,0.366750595927474,0.666191370571417,0.263157894736842,0.459016393442623,0.305381649551182,0.614366302706831,0.794520547945205,0.475336322869955,Carnivore,FALSE,FALSE
75,K,Cretaceous,Lower Cretaceous,Albian,Alb,113.2,106.85,100.5,12.7,#95c562,#9fca70,#d9e8b1,168,231,104,18,10,6,183,150,74,246,544,504.237193213639,653,320,0.393568147013783,0.509954058192956,0.262989459861409,0.476082675322118,0.479573080261886,0.798026811380421,0.356194059101382,0.568010380778449,0.373716409793584,0.634650973878337,0.258064516129032,0.421686746987952,0.298492988555997,0.547639596888707,0.852459016393443,0.556910569105691,Carnivore,FALSE,FALSE
76,K,Cretaceous,Upper Cretaceous,Cenomanian,Cen,100.5,97.2,93.9,6.6,#95c562,#b9d25d,#c6d86c,231,199,99,13,8,16,180,147,99,297,598,534.556355849718,723,396,0.385892116182573,0.452282157676349,0.287682072451781,0.402092423629525,0.847297860387204,0.698184974589902,0.614203978219826,0.538554828998018,0.645137961373585,0.569094531889966,0.459016393442623,0.400943396226415,0.614366302706831,0.512399188213421,0.883928571428571,0.579124579124579,Carnivore,FALSE,FALSE
77,K,Cretaceous,Upper Cretaceous,Turonian,Tur,93.9,91.645,89.39,4.51,#95c562,#b9d25d,#d2dd77,199,125,80,21,9,74,59,74,65,379,353,352.140176659529,577,444,0.214904679376083,0.23050259965338,0.158288357349798,0.178355920400608,0.911278190050611,0.44628710262842,0.42577037426891,0.322908081467915,0.228841572428847,0.28312625591592,0.204545454545455,0.212328767123288,0.228841572428847,0.238674493345086,0.792079207920792,0.408970976253298,Carnivore,FALSE,FALSE
78,K,Cretaceous,Upper Cretaceous,Coniacian,Con,89.39,87.545,85.7,3.69,#95c562,#b9d25d,#dce383,125,128,88,55,44,47,20,38,32,421,212,272.206638115632,511,453,0.101761252446184,0.113502935420744,0.0732592918006526,0.0864173763781637,0.350976922824095,0.374693449441411,0.121910353206763,0.141599567274033,-0.0540672212702758,-0.0216224640131657,0,0,0,0,0.615384615384615,0.28978622327791,Carnivore,FALSE,FALSE
79,K,Cretaceous,Upper Cretaceous,Santonian,San,85.7,84.675,83.65,2.05,#95c562,#b9d25d,#e5e88f,128,245,101,26,87,5,37,73,39,420,348,345.757075921725,569,459,0.133567662565905,0.193321616871705,0.0887954987831312,0.160254462765276,0.236909747078358,0.886137693703468,0.200095773955641,0.400629877921767,0.154150679827258,0.236142805857849,0.0909090909090909,0.210332103321033,0.0953101798043249,0.236142805857849,0.795275590551181,0.473809523809524,Carnivore,FALSE,FALSE
80,K,Cretaceous,Upper Cretaceous,Campanian,Cam,83.65,77.91,72.17,11.48,#95c562,#b9d25d,#efec9b,245,365,160,6,18,14,65,147,109,384,593,486.129844753747,705,493,0.246808510638298,0.300709219858156,0.249866621454963,0.324119468654212,0.4260843953109,0.824723538348665,0.302851754886952,0.595656968731333,0.332496088241573,0.70126630499845,0.282868525896414,0.501347708894879,0.332496088241573,0.69584623752911,0.963855421686747,0.708333333333333,Carnivore,FALSE,FALSE
81,K,Cretaceous,Upper Cretaceous,Maastrichtian,Maa,72.17,69.105,66.04,6.13,#95c562,#b9d25d,#f5f1a7,365,174,122,16,12,46,88,73,216,315,564,504.089725137782,692,531,0.439306358381503,0.232658959537572,0.522189382416306,0.20843270079764,1.09587630884923,0.355034254481273,0.797656731094668,0.318220281358556,0.727863617517715,0.23638877806423,0.517060367454068,0.2,0.727863617517715,0.22314355131421,0.884057971014493,0.593650793650794,Carnivore,TRUE,TRUE
82,Pg,Paleogene,Paleocene,Danian,Dan,66.04,63.85,61.66,4.38,#f8ac70,#f8b77d,#fbc27f,174,272,118,41,26,30,39,189,34,354,440,468.465139912169,616,388,0.118506493506494,0.37012987012987,0.091708426489499,0.427812406800161,0.388370674748864,0.835117441830333,0.204066956750918,0.711884801406384,0.128891013068021,0.525847365461828,0.12093023255814,0.408945686900958,0.12889101306802,0.525847365461828,0.742138364779874,0.502824858757062,Carnivore,FALSE,FALSE
83,Pg,Paleogene,Paleocene,Selandian-Thanetian,Se-Th,61.66,58.83,56,5.66,#f8ac70,#f8b77d,#fccb87,272,274,168,34,43,50,44,149,60,483,531,504.482486999082,736,543,0.141304347826087,0.262228260869565,0.117092666281363,0.268872740494285,0.481838086892738,0.489164126984811,0.215817511222137,0.190944549230244,0.194156014440957,0.228841572428847,0.176470588235294,0.191558441558442,0.194156014440958,0.212646886508867,0.831683168316832,0.575569358178054,Carnivore,FALSE,FALSE
84,Pg,Paleogene,Eocene,Ypresian,Ypr,56,52.035,48.07,7.93,#f8ac70,#fac18a,#f7ba8e,274,376,210,64,39,58,218,205,41,591,772,795.899174059345,1055,632,0.245497630331754,0.400947867298578,0.0670733767407592,0.297783168438285,0.266020575670602,0.582481612672426,0.062311518585045,0.39817789467448,0.0179109265665302,0.340571536372154,0.0177514792899408,0.256818181818182,0.0179109265665302,0.296814556015053,0.766423357664234,0.521150592216582,Carnivore,FALSE,FALSE
85,Pg,Paleogene,Eocene,Lutetian,Lut,48.07,44.55,41.03,7.04,#f8ac70,#fac18a,#f9c39f,376,374,239,54,71,89,124,175,75,721,774,749.756372465573,1095,796,0.181735159817352,0.273059360730594,0.0989600485594339,0.217301275689981,0.453125591458384,0.447792245483021,0.110557464527833,0.18177166981242,0.118364600081033,0.161969327945056,0.111627906976744,0.149532710280374,0.118364600081033,0.161969327945056,0.815699658703072,0.554785020804438,Carnivore,FALSE,FALSE
86,Pg,Paleogene,Eocene,Bartonian,Brt,41.03,39.37,37.71,3.32,#f8ac70,#fac18a,#fcceac,374,366,257,105,57,46,51,99,95,801,632,703.399428423833,1046,896,0.139579349904398,0.1434034416826,0.112079465906571,0.116533816255952,0.375179712519312,0.353557248506147,0.194551636231691,0.14984819142059,0.160433423006754,0.11698717409428,0.0292275574112735,0.0764331210191083,0.0296631918235589,0.0795120629277336,0.709944751381215,0.48314606741573,Carnivore,FALSE,FALSE
87,Pg,Paleogene,Eocene,Priabonian,Prb,37.71,35.805,33.9,3.81,#f8ac70,#fac18a,#fcd7ba,366,279,197,39,48,55,94,105,149,751,743,703.305601147839,1099,900,0.221110100090992,0.181073703366697,0.180989111560176,0.130864724377607,0.619429604663378,0.348008053083377,0.27392796132277,0.00543992615282585,0.330563799935047,0.113077144618971,0.281481481481481,0.106918238993711,0.330563799935047,0.113077144618971,0.834745762711864,0.525965379494008,Carnivore,FALSE,FALSE
88,Pg,Paleogene,Oligocene,Rupelian,Rup,33.9,30.595,27.29,6.61,#f8ac70,#fdcb98,#fedfb3,279,280,189,78,43,108,74,118,60,796,575,641.840012236158,1048,856,0.127862595419847,0.183206106870229,0.072671190297359,0.138231385609767,0.389464766761723,0.393042588109607,0.00737300983886774,0.212414511821986,-0.0491902441907718,0.143960688921508,0,0.0698324022346369,0,0.0723904964202565,0.707865168539326,0.405778894472362,Carnivore,FALSE,FALSE
89,Pg,Paleogene,Oligocene,Chattian,Cht,27.29,25.165,23.04,4.25,#f8ac70,#fdcb98,#ffeac3,280,326,202,94,113,65,69,83,63,851,572,662.286429071173,1066,914,0.123827392120075,0.142589118198874,0.0714184428807758,0.0930643096554685,0.326521905768045,0.478629683965503,0.101919564990175,0.133128040624896,0.0353778390816511,0.0265395552346123,0.0347593582887701,0.0261904761904762,0.0353778390816511,0.0265395552346123,0.682432432432432,0.419506462984724,Carnivore,FALSE,FALSE
90,Ng,Neogene,Miocene,Lower Miocene,Lmi,23.04,19.515,15.99,7.05,#fede1a,#ffed02,#fff14a,326,546,274,69,106,42,102,195,70,864,862,852.629409650041,1231,934,0.139723801787165,0.241267262388302,0.077903669424787,0.203507576797351,0.173769274978637,0.689490869356835,-0.0425215818735318,0.307399112433979,0.0256424306133377,0.314599380064264,0,0.263414634146341,0,0.305730142323484,0.798833819241982,0.572916666666667,Carnivore,FALSE,FALSE
91,Ng,Neogene,Miocene,Middle Miocene,Mmi,15.99,13.81,11.63,4.36,#fede1a,#ffed02,#fef26b,546,584,410,99,50,84,132,139,136,923,996,977.018415417559,1330,1059,0.201503759398496,0.203759398496241,0.137451111098554,0.140279967299032,0.286461816046552,0.353743823129874,0.0544293173150958,0.129141482352004,0.0840559177980471,0.200345386415691,0.0775193798449612,0.0980966325036603,0.0806889112501427,0.10324789603727,0.805500982318271,0.638136511375948,Carnivore,FALSE,FALSE
92,Ng,Neogene,Miocene,Upper Miocene,Umi,11.63,8.48,5.33,6.3,#fede1a,#ffed02,#fef488,584,672,448,117,97,51,128,146,181,881,1052,1048.32431553992,1336,1062,0.231287425149701,0.205089820359281,0.186851575865705,0.153339583992379,0.265107750413242,0.405465108108164,0.127102077393798,0.189174251255995,0.12926092350107,0.175500764908866,0.0599144079885877,0.119138149556401,0.0617843525320828,0.126854475281082,0.792920353982301,0.677639046538025,Carnivore,FALSE,FALSE
93,Ng,Neogene,Pliocene,Pliocene,Pli,5.33,3.96,2.59,2.74,#fede1a,#fff7b2,#fff7b2,672,632,446,66,74,14,137,95,336,691,1122,1017.741408283,1259,1027,0.375694996028594,0.184273232724384,0.396257386160888,0.128816968661537,0.409939388503085,0.348570442126793,0.235136664123158,0.116537943395338,0.338642611862763,0.17489931318536,0.211382113821138,0.138968481375358,0.237473376869035,0.149624168227165,0.87109375,0.801736613603473,Carnivore,FALSE,FALSE
94,,Quarternary,Pleistocene,Pleistocene,Ple,2.59,1.30085,0.0117,2.5783,#fff69b,#fff2c5,#fff2c5,632,101,89,17,10,NA,122,5,659,127,882,830.030267305055,913,786,0.855421686746988,0.139101861993428,1.82276970597062,0.0386148361277795,1.96025302441472,0.12648414710912,NA,-0.011521525910324,NA,0.0170944333593,NA,0,NA,0,0.839622641509434,0.755905511811024,Carnivore,FALSE,FALSE
95,,Quarternary,Holocene,Holocene,Hol,0.0117,0.00585,0,0.0117,#fff69b,#fff5eb,#fff5eb,101,NA,NA,NA,NA,NA,27,NA,132,NA,159,NA,159,132,1,0.169811320754717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Carnivore,FALSE,FALSE
1,E,Ediacaran,Upper Ediacaran,Avalon Assemblage,Ava,580,570,560,20,#fddd88,#fddd88,#fcd589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non-Carnivore,FALSE,FALSE
2,E,Ediacaran,Upper Ediacaran,White Sea Assemblage,Whs,560,555,550,10,#fddd88,#fddd88,#fdd587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non-Carnivore,FALSE,FALSE
3,E,Ediacaran,Upper Ediacaran,Nama Assemblage,Nam,550,544.4,538.8,11.2,#fddd88,#fddd88,#fed583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non-Carnivore,FALSE,FALSE
4,Cm,Cambrian,Terreneuvian,Fortunian,For,538.8,533.9,529,9.8,#94ac72,#9db989,#a9be93,NA,87,NA,NA,NA,NA,51,103,NA,NA,154,NA,154,NA,0.331168831168831,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non-Carnivore,FALSE,FALSE
5,Cm,Cambrian,Terreneuvian,Stage 2,St2,529,525,521,8,#94ac72,#9db989,#b6c29e,87,113,48,14,NA,1,47,76,36,67,210,213.296934899901,226,103,0.367256637168142,0.544247787610619,0.43003636883867,0.758152010868941,0.594707107746693,0.85618680780445,0.556966779763846,NA,0.471985790449727,NA,0.277227722772277,NA,0.324661075692868,NA,0.774193548387097,0.761194029850746,Non-Carnivore,FALSE,FALSE
6,Cm,Cambrian,Series 2,Stage 3,St3,521,517.75,514.5,6.5,#94ac72,#a9c595,#b5ca9f,113,181,52,2,4,10,311,146,61,82,584,476.889907054468,600,143,0.62,0.761666666666667,0.556125382995654,1.02262638169019,0.776144100130913,1.2472533126844,0.446962296772379,0.991319938547198,0.586049045003578,1.149043142295,0.443478260869565,0.677595628415301,0.586049045003578,1.1319487089357,0.962962962962963,0.804878048780488,Non-Carnivore,FALSE,FALSE
7,Cm,Cambrian,Series 2,Stage 4,St4,514.5,511.75,509,5.5,#94ac72,#a9c595,#c0ceaa,181,104,59,23,4,9,89,53,114,114,325,355.189459663038,370,228,0.548648648648649,0.383783783783784,0.693147180559945,0.38179536402226,1.12095958736011,0.566853455235653,0.854330924106158,0.529113127252806,0.807260487327366,0.389839790205084,0.495098039215686,0.220472440944882,0.683391005614581,0.249067236324001,0.719512195121951,0.605263157894737,Non-Carnivore,FALSE,FALSE
8,Cm,Cambrian,Maolingian,Wulian,Wul,509,506.75,504.5,4.5,#94ac72,#b6d2a2,#c1d6af,104,82,36,11,11,4,91,48,72,95,270,277.187721851484,306,167,0.532679738562091,0.454248366013072,0.564116920816214,0.408967738659366,1.06087196068526,0.823200308808143,0.804938586548062,0.494018505449609,0.813106495638924,0.472156482606837,0.48695652173913,0.354838709677419,0.667394684457531,0.438254930931155,0.765957446808511,0.621052631578947,Non-Carnivore,FALSE,FALSE
9,Cm,Cambrian,Maolingian,Drumian,Dru,504.5,502.5,500.5,4,#94ac72,#b6d2a2,#cddbb8,82,33,24,7,3,5,27,8,54,89,130,132.040959699938,178,143,0.455056179775281,0.196629213483146,0.474208260527767,0.086074608771243,1.22866541691631,0.318453731118535,1.11088238125992,0.051825067864586,0.90511743127603,0.162518929497775,0.573033707865168,0.075,0.851050210005754,0.0779615414697117,0.774193548387097,0.460674157303371,Non-Carnivore,FALSE,FALSE
10,Cm,Cambrian,Maolingian,Guzhangian,Guz,500.5,498.75,497,3.5,#94ac72,#b6d2a2,#d6e1c1,33,13,8,1,5,5,21,13,21,76,77,68.1174082422263,131,97,0.320610687022901,0.259541984732824,0.243977638217052,0.157903029445809,1.41706601978664,0.485507815781701,0.675128675057267,0.2295744416445,0.887303195000903,0,0.588235294117647,0,0.887303195000903,0,0.888888888888889,0.289473684210526,Non-Carnivore,FALSE,FALSE
11,Cm,Cambrian,Furongian,Paibian,Pai,497,495.6,494.2,2.8,#94ac72,#c2ddb0,#d8e8c4,13,20,10,11,2,3,10,14,5,84,43,71.0072376828056,113,89,0.132743362831858,0.212389380530973,0.0578195708888262,0.154150679827258,0.262364264467491,0.693147180559945,-0.268263986594679,0.575364144903562,0,0.298492988555997,0,0.0645161290322581,0,0.0666913744986721,0.476190476190476,0.166666666666667,Non-Carnivore,FALSE,FALSE
12,Cm,Cambrian,Furongian,Jiangshanian,Jia,494.2,492.6,491,3.2,#94ac72,#c2ddb0,#e4efcf,20,30,10,7,8,5,18,18,8,90,69,92.2386376544086,134,98,0.194029850746269,0.26865671641791,0.0851578083403068,0.182321556793955,0.693147180559945,1.09861228866811,0.302280871872934,0.356674943938732,0.204794412646013,0.392042087776024,0.111111111111111,0.216216216216216,0.117783035656383,0.243622082657751,0.588235294117647,0.277777777777778,Non-Carnivore,FALSE,FALSE
13,Cm,Cambrian,Furongian,Stages 10,St10,491,488.925,486.85,4.15,#94ac72,#c2ddb0,#edf2db,30,70,23,11,5,3,18,42,9,99,102,118.567624962189,168,108,0.160714285714286,0.357142857142857,0.0870113769896298,0.353640040243578,0.265703165733006,1.11300102612021,0.210133314578195,0.582372775058039,0.102654154060083,0.730887508542792,0,0.444444444444444,0,0.587786664902119,0.676470588235294,0.333333333333333,Non-Carnivore,FALSE,FALSE
14,O,Ordovician,Lower Ordovician,Tremadocian,Tre,486.85,481.965,477.08,9.77,#009881,#00a180,#0dac98,70,182,35,2,1,2,104,229,44,97,434,360.776529887832,474,141,0.312236286919831,0.70253164556962,0.374048911874785,1.21218640286332,0.693147180559945,1.64865862558738,0.45915361322167,1.25779231690037,0.613104472886409,1.5773495978826,0.444444444444444,0.793478260869565,0.587786664902119,1.5773495978826,0.945945945945946,0.587628865979381,Non-Carnivore,FALSE,FALSE
15,O,Ordovician,Lower Ordovician,Floian,Flo,477.08,474.17,471.26,5.82,#009881,#00a180,#0eb1a0,182,208,110,29,1,64,85,160,47,279,434,431.247621106708,571,326,0.231173380035026,0.42907180385289,0.155685599545342,0.453287631253806,0.503526321284379,0.637057713908902,0.146238068525441,0.581487862754091,0.0386521544342791,0.526417718525827,0.037914691943128,0.29535864978903,0.0386521544342791,0.350066328718376,0.79136690647482,0.508960573476703,Non-Carnivore,FALSE,FALSE
16,O,Ordovician,Middle Ordovician,Dapingian,Dap,471.26,470.34,469.42,1.84,#009881,#34b597,#67c0ae,208,330,163,70,61,14,81,162,47,392,483,542.913092798053,682,439,0.187683284457478,0.356304985337243,0.113237573284709,0.345902846956821,0.243787878894556,0.705342453653763,0.166229644548681,0.471348886315488,0.11823277706266,0.3078847797693,0.0215827338129496,0.25,0.0218190473946397,0.287682072451781,0.699570815450644,0.49234693877551,Non-Carnivore,FALSE,FALSE
17,O,Ordovician,Middle Ordovician,Darriwilian,Dar,469.42,463.8,458.18,11.24,#009881,#34b597,#79c5b8,330,589,186,15,45,29,246,417,166,388,1107,940.687995516024,1217,554,0.338537387017256,0.544782251437962,0.35615934712401,0.72983693779529,0.573345980747325,1.15267950993839,0.413715835155441,0.795391257179447,0.405465108108164,0.898242662002452,0.333333333333333,0.591059602649007,0.405465108108164,0.894185861306838,0.925373134328358,0.716494845360825,Non-Carnivore,FALSE,FALSE
18,O,Ordovician,Upper Ordovician,Sandbian,Sbd,458.18,455.465,452.75,5.43,#009881,#8ccbae,#9bceaf,589,795,468,81,15,10,153,335,125,680,1121,1034.06293551153,1293,805,0.215003866976025,0.377416860015468,0.168749479248411,0.400551093305735,0.22995788773394,0.529873818736685,0.17935687444015,0.452315584390811,0.181128239229913,0.440311839438332,0.0746268656716418,0.296803652968037,0.0775582343458744,0.352119127402871,0.852459016393443,0.747058823529412,Non-Carnivore,FALSE,FALSE
19,O,Ordovician,Upper Ordovician,Katian,Kat,452.75,448.98,445.21,7.54,#009881,#8ccbae,#a6d5c3,795,436,289,15,20,49,354,247,423,592,1506,1245.70606953725,1616,1015,0.480816831683168,0.371905940594059,0.539137256591882,0.3487040715832,1.0119154265419,0.411215555236602,0.645065154561515,0.251585409644718,0.830566190733188,0.330723823710349,0.553086419753086,0.270509977827051,0.805390035840713,0.315409588737306,0.950657894736842,0.814189189189189,Non-Carnivore,TRUE,TRUE
20,O,Ordovician,Upper Ordovician,Hirnantian,Hir,445.21,444.14,443.07,2.14,#009881,#8ccbae,#b6d9c3,436,214,176,78,6,55,42,64,173,666,562,637.78196194158,945,839,0.227513227513228,0.112169312169312,0.230921035926817,0.0917548636020477,0.907158248310882,0.1954920199837,0.676171519535647,0.14489100668991,0.50888198855742,0.116072171252754,0.356031128404669,0.0102739726027397,0.440104890078102,0.0103271141558495,0.692913385826772,0.424924924924925,Non-Carnivore,FALSE,FALSE
21,S,Silurian,Llandovery,Rhuddanian,Rhu,443.07,441.78,440.49,2.58,#bfe0cd,#8ccbae,#b3dccc,214,221,127,33,56,65,28,99,74,656,428,424.008827662693,857,730,0.11901983663944,0.148191365227538,0.106883745198348,0.140556960304936,0.52178892856326,0.553975615059162,0.212861747497743,0.187125343078777,0.093287934423557,0.162055859334371,0.0890688259109312,0.149606299212598,0.093287934423557,0.162055859334371,0.79375,0.346036585365854,Non-Carnivore,FALSE,FALSE
22,S,Silurian,Llandovery,Aeronian,Aer,440.49,439.54,438.59,1.9,#bfe0cd,#8ccbae,#c1e1d6,221,284,163,59,64,35,51,112,52,703,454,486.223662880692,918,755,0.112200435729847,0.17755991285403,0.0713608574383598,0.147831221430198,0.30441250071099,0.555224037354444,0.125533288108009,0.324237308579208,0.0857135182740297,0.181738636346087,0.075,0.166180758017493,0.0779615414697117,0.181738636346087,0.734234234234234,0.339971550497866,Non-Carnivore,FALSE,FALSE
23,S,Silurian,Llandovery,Telychian,Tel,438.59,435.76,432.93,5.66,#bfe0cd,#8ccbae,#cae8e0,284,371,194,38,57,17,105,162,106,709,710,667.666323658352,1082,815,0.195009242144177,0.246765249537893,0.139332586708735,0.205786450320375,0.381116079097878,0.648343903544107,0.253087604670585,0.33941672247859,0.257098649079701,0.34728846793037,0.180124223602484,0.286063569682152,0.198602442398092,0.33696135377452,0.836206896551724,0.475317348377997,Non-Carnivore,FALSE,FALSE
24,S,Silurian,Wenlock,Sheinwoodian,She,432.93,431.775,430.62,2.31,#bfe0cd,#c1e1d6,#cce7d8,371,314,205,28,23,70,75,120,101,770,691,617.582491351039,1066,871,0.165103189493433,0.182926829268293,0.123251462004773,0.144830947878456,0.593192083469027,0.426383006769845,0.252265496498434,0.247503794166863,0.275228611380494,0.289633292583043,0.240601503759398,0.219298245614035,0.275228611380494,0.247562078662356,0.879828326180258,0.512987012987013,Non-Carnivore,FALSE,FALSE
25,S,Silurian,Wenlock,Homerian,Hom,430.62,428.68,426.74,3.88,#bfe0cd,#c1e1d6,#d6ebe2,314,242,192,78,42,64,47,67,72,818,486,537.419811781201,1004,890,0.118525896414343,0.113545816733068,0.0843591261234384,0.0787253084051825,0.491897613880472,0.231442354128905,0.233323625586762,0.103413879701613,0.160120846813762,0.0253178079842898,0.14030612244898,0,0.151178909438101,0,0.711111111111111,0.366748166259169,Non-Carnivore,FALSE,FALSE
26,S,Silurian,Ludlow,Gorstian,Gor,426.74,425.875,425.01,1.73,#bfe0cd,#cce7e2,#d6ecea,242,269,183,54,75,40,31,72,61,824,483,491.88010243865,988,885,0.0931174089068826,0.104251012145749,0.0714171150984578,0.0837698830654588,0.279451573315265,0.385225226760418,-0.0192196207121108,0.044298639789825,0.066341948136722,0.0346491354131743,0.0371621621621622,0.0340557275541796,0.03787027405541,0.0346491354131741,0.772151898734177,0.387135922330097,Non-Carnivore,FALSE,FALSE
27,S,Silurian,Ludlow,Ludfordian,Lud,425.01,423.87,422.73,2.28,#bfe0cd,#cce7e2,#e2f1ec,269,261,181,63,46,44,37,57,68,828,487,516.244075266143,990,896,0.106060606060606,0.094949494949495,0.0789272585896707,0.0665744906226698,0.396214348336013,0.366023376056868,0.107009046343711,0.107449387763157,0.142174488780543,0.11086259281181,0.102409638554217,0.0339506172839506,0.108041482411084,0.0345403252521763,0.741803278688525,0.392512077294686,Non-Carnivore,FALSE,FALSE
28,S,Silurian,Pridoli,Pridoli,Pri,422.73,420.865,419,3.73,#bfe0cd,#ebf5ec,#ebf5ec,261,287,164,55,53,37,55,81,109,776,545,572.284043272511,1021,885,0.160626836434868,0.133202742409403,0.131435124824711,0.099285398414561,0.464653979498495,0.559615787935423,0.260906358531865,0.260944593908047,0.21056476910735,0.229008670766608,0.189873417721519,0.172514619883041,0.21056476910735,0.189363839419367,0.748858447488584,0.38659793814433,Non-Carnivore,FALSE,FALSE
29,D,Devonian,Lower Devonian,Lochkovian,Loc,419,415.7,412.4,6.6,#d49f51,#e9ba6a,#eac378,287,399,177,40,56,56,134,238,113,744,829,799.20071878878,1229,857,0.200976403580146,0.302685109845403,0.141396883764688,0.277550273521374,0.483332483185792,0.812811684316034,0.141303273436715,0.523606382323732,0.180488375712294,0.475027617890212,0.162079510703364,0.37129840546697,0.176832064509183,0.464098547358021,0.815668202764977,0.462365591397849,Non-Carnivore,FALSE,FALSE
